,tweet_id,timestamp,text,rating_denominator,name,rating,rating_numerator_new,dog_stage,retweet_count,favorite_count,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
1066,702276748847800320,2016-02-23 23:39:59,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10 https://t.co/rSNCEiTtfI",10,None,11/10,11,,753,2409,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,1,Boston_bull,69.73,French_bulldog,23.9,American_Staffordshire_terrier,1.98
1067,702217446468493312,2016-02-23 19:44:20,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10 https://t.co/y35Y1TJERY",10,None,9/10,9,,1307,4665,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,1,golden_retriever,24.24,chow,22.68,cocker_spaniel,19.41
1069,701952816642965504,2016-02-23 02:12:47,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10 https://t.co/KInss2PXyX,10,Rilo,11/10,11,,998,3756,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,toy_poodle,33.17,miniature_poodle,27.25,standard_poodle,16.94
1071,701601587219795968,2016-02-22 02:57:08,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet https://t.co/MWw3pVMhJA,10,Coopson,10/10,10,,440,2047,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,Chihuahua,99.37,Pembroke,0.15,toy_terrier,0.09
1072,701570477911896070,2016-02-22 00:53:31,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10 https://t.co/yVdMsVYHIx,10,Yoda,9/10,9,,907,2746,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,Yorkshire_terrier,90.8,silky_terrier,7.69,Australian_terrier,0.85
1073,701545186879471618,2016-02-21 23:13:01,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper https://t.co/SDVkc4m96M,10,Millie,10/10,10,pupper,594,2601,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,Border_collie,28.09,Cardigan,11.26,toy_terrier,5.33
1074,701214700881756160,2016-02-21 01:19:47,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both https://t.co/JKXh0NbBNL",10,None,12/10,12,,4944,11895,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,1,Chihuahua,61.52,Pembroke,15.95,basenji,8.45
1076,700864154249383937,2016-02-20 02:06:50,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell https://t.co/ItSsE92gCW",10,None,12/10,12,pupper,606,2539,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,1,kuvasz,80.59,Great_Pyrenees,18.73,Samoyed,0.35
1077,700847567345688576,2016-02-20 01:00:55,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10 https://t.co/110Eeg7KW3,10,Crouton,10/10,10,,489,2402,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,Rhodesian_ridgeback,25.25,redbone,15.3,whippet,13.52
1079,700747788515020802,2016-02-19 18:24:26,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10 https://t.co/22x9SbCYCU,10,very,11/10,11,,9017,22275,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,1,Great_Pyrenees,48.13,Samoyed,31.18,Maltese_dog,7.5
1080,700518061187723268,2016-02-19 03:11:35,This is Vincent. He's the man your girl is with when she's not with you. 10/10 https://t.co/JQGMP7kzjD,10,Vincent,10/10,10,,775,2542,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,American_Staffordshire_terrier,56.95,Staffordshire_bullterrier,21.13,Chihuahua,12.18
1083,700167517596164096,2016-02-18 03:58:39,This is Dotsy. She's stuck as hell. 10/10 https://t.co/A0h4lnhU4s,10,Dotsy,10/10,10,,711,2567,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,beagle,16.26,Pembroke,12.05,Siberian_husky,11.03
1087,700029284593901568,2016-02-17 18:49:22,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10 https://t.co/8Nuny4lLE3,10,Coops,10/10,10,,571,2025,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,West_Highland_white_terrier,72.66,Maltese_dog,17.68,Dandie_Dinmont,7.01
1088,700002074055016451,2016-02-17 17:01:14,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10 https://t.co/x0ZDlNqfb1,10,Thumas,9/10,9,,1303,3228,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,Chihuahua,36.95,schipperke,24.34,pug,16.16
1089,699801817392291840,2016-02-17 03:45:29,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper https://t.co/qI8yvqKG02,10,Cooper,11/10,11,pupper,924,2968,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,golden_retriever,80.9,Irish_setter,4.24,Labrador_retriever,2.35
1090,699788877217865730,2016-02-17 02:54:04,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10 https://t.co/5bjrIRqByp,10,Nala,12/10,12,,498,2179,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,Border_terrier,35.51,toy_poodle,16.97,Norwegian_elkhound,9.99
1091,699779630832685056,2016-02-17 02:17:19,Take all my money. 10/10 https://t.co/B28ebc5LzQ,10,None,10/10,10,,1202,2672,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,1,malinois,70.6,German_shepherd,16.57,Great_Dane,5.9
1092,699775878809702401,2016-02-17 02:02:25,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup https://t.co/TEHu55ZQKD,10,Fillup,11/10,11,puppo,586,1914,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,Dandie_Dinmont,27.17,Old_English_sheepdog,16.49,otterhound,10.59
1094,699446877801091073,2016-02-16 04:15:05,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10 https://t.co/9fojElzIxx",10,Archie,12/10,12,,2545,5816,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,Pembroke,96.94,Cardigan,2.61,Chihuahua,0.35
1095,699434518667751424,2016-02-16 03:25:58,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10 https://t.co/hTE2PEwGvi,10,None,12/10,12,pupper,502,2123,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,1,golden_retriever,83.66,kuvasz,10.59,Labrador_retriever,2.51
1096,699423671849451520,2016-02-16 02:42:52,"""Don't ever talk to me or my son again."" ...both 10/10 https://t.co/b8ncwl6TlE",10,None,10/10,10,,317,1328,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,1,pug,99.79,French_bulldog,0.18,bull_mastiff,0.03
1097,699413908797464576,2016-02-16 02:04:04,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively https://t.co/6r4GFZY5WS",10,Miley,11/10,11,,612,2035,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,Samoyed,51.75,malamute,15.59,Eskimo_dog,9.5
1098,699370870310113280,2016-02-15 23:13:03,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well https://t.co/iNFIHvcVur,10,Calbert,11/10,11,,427,1851,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,cairn,33.76,Chihuahua,20.91,Border_terrier,13.69
1101,699079609774645248,2016-02-15 03:55:41,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10 https://t.co/A2j2StfNgL,10,Reagan,8/10,8,,635,2388,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,schipperke,66.73,Chesapeake_Bay_retriever,11.96,kelpie,9.76
1102,699072405256409088,2016-02-15 03:27:04,ERMAHGERD 12/10 please enjoy https://t.co/7WrAWKdBac,10,None,12/10,12,,1155,2898,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,1,Shih-Tzu,59.96,Pekinese,21.31,Maltese_dog,15.43
1104,698989035503689728,2016-02-14 21:55:47,This is Oliver. He does toe touches in his sleep. 13/10 precious af https://t.co/3BrRIWjG35,10,Oliver,13/10,13,,949,3268,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,Norfolk_terrier,24.63,Irish_terrier,24.33,golden_retriever,8.59
1106,698907974262222848,2016-02-14 16:33:40,This dog is never sure if he's doing the right thing. 10/10 https://t.co/GXq43zFfBu,10,None,10/10,10,,606,2483,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,3,German_short-haired_pointer,98.31,bluetick,0.56,curly-coated_retriever,0.33
1108,698703483621523456,2016-02-14 03:01:06,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet https://t.co/hEH19t1eFp,10,Rusty,7/10,7,,366,1417,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,Brittany_spaniel,93.2,Welsh_springer_spaniel,3.07,beagle,1.29
1109,698635131305795584,2016-02-13 22:29:29,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle) https://t.co/rb8nzVNh7F,10,None,12/10,12,,334,1263,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,1,Samoyed,15.85,kuvasz,8.94,West_Highland_white_terrier,2.5
1110,698549713696649216,2016-02-13 16:50:04,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude https://t.co/EPdQquc1dG,10,Claude,9/10,9,,609,2267,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,French_bulldog,99.85,Boston_bull,0.14,boxer,0.0
1112,698342080612007937,2016-02-13 03:05:01,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21) https://t.co/VmFfWMjNkp,10,Maximus,11/10,11,,937,2221,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,boxer,88.3,Saint_Bernard,3.06,Staffordshire_bullterrier,1.3
1113,698262614669991936,2016-02-12 21:49:15,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup https://t.co/S712MJXulD,10,Franklin,11/10,11,puppo,1944,4655,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,Italian_greyhound,10.79,basset,7.52,Staffordshire_bullterrier,6.94
1114,698195409219559425,2016-02-12 17:22:12,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups https://t.co/GPaoH5qWEk,10,Beau,9/10,9,puppo,5808,16380,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,Labrador_retriever,64.37,American_Staffordshire_terrier,10.27,dalmatian,5.0
1115,698178924120031232,2016-02-12 16:16:41,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup https://t.co/BJbtCqGwZK,10,Lily,10/10,10,puppo,721,2749,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,Chesapeake_Bay_retriever,35.19,malinois,20.78,Labrador_retriever,15.46
1116,697995514407682048,2016-02-12 04:07:53,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10 https://t.co/yAASRDPJnQ",10,None,11/10,11,,327,1488,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,1,Staffordshire_bullterrier,28.02,Boston_bull,16.15,American_Staffordshire_terrier,12.69
1117,697990423684476929,2016-02-12 03:47:39,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose https://t.co/MVvbQW88Pv,10,Doug,11/10,11,,1262,3211,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,Pembroke,98.48,Cardigan,1.5,Shetland_sheepdog,0.01
1118,697943111201378304,2016-02-12 00:39:39,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10 https://t.co/e8bj97CisO,10,Cassie,10/10,10,,657,2336,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,Great_Dane,12.69,Greater_Swiss_Mountain_dog,11.0,German_short-haired_pointer,9.08
1120,697616773278015490,2016-02-11 03:02:54,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10 https://t.co/Jxd5pR02Cn,10,None,11/10,11,pupper,986,3079,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,1,Lhasa,52.19,Shih-Tzu,40.35,Tibetan_terrier,3.99
1121,697596423848730625,2016-02-11 01:42:02,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10 https://t.co/5USjFjKI7Z,10,None,11/10,11,pupper,1227,2945,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,1,Shetland_sheepdog,62.17,collie,36.66,Pembroke,0.77
1124,697463031882764288,2016-02-10 16:51:59,Happy Wednesday here's a bucket of pups. 44/40 would pet all at once https://t.co/HppvrYuamZ,10,None,44/40,44,puppo,1368,3345,https://pbs.twimg.com/media/Ca3i7CzXIAMLhg8.jpg,1,Labrador_retriever,99.99,golden_retriever,0.01,pug,0.0
1125,697270446429966336,2016-02-10 04:06:43,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10 https://t.co/7rS33sCKMS,10,Bentley,10/10,10,,1830,4592,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,toy_poodle,88.0,miniature_poodle,10.01,Norfolk_terrier,0.7
1126,697259378236399616,2016-02-10 03:22:44,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10 https://t.co/iAeQNueou8",10,getting,8/10,8,,977,3222,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,1,Great_Dane,99.92,boxer,0.02,whippet,0.02
1127,697255105972801536,2016-02-10 03:05:46,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy https://t.co/Oe0XSGmfoP,10,Charlie,10/10,10,doggo,1124,2987,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,Great_Dane,17.4,malinois,16.59,Doberman,11.99
1129,696900204696625153,2016-02-09 03:35:31,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days https://t.co/NKuON5Al8i,10,Rosie,12/10,12,,997,3092,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,Chihuahua,29.77,Pembroke,26.7,basenji,13.68
1130,696894894812565505,2016-02-09 03:14:25,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10 https://t.co/RJvUjgGH5z,10,None,9/10,9,,669,2290,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,1,Appenzeller,66.56,beagle,10.48,Greater_Swiss_Mountain_dog,6.79
1135,696488710901260288,2016-02-08 00:20:23,12/10 revolutionary af https://t.co/zKzq4nIY86,10,None,12/10,12,,991,2453,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,1,briard,36.91,Scotch_terrier,16.82,giant_schnauzer,12.06
1136,696405997980676096,2016-02-07 18:51:43,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb https://t.co/CIFLjiTFwZ,10,Berb,7/10,7,,1127,3124,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,borzoi,13.28,Walker_hound,8.6,Great_Pyrenees,6.56
1139,695767669421768709,2016-02-06 00:35:13,If you are aware of who is making these please let me know. 13/10 vroom vroom https://t.co/U0D1sbIDrG,10,None,13/10,13,,719,1811,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,1,soft-coated_wheaten_terrier,80.51,Lakeland_terrier,12.17,Afghan_hound,2.33
1140,695629776980148225,2016-02-05 15:27:17,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup https://t.co/NIvxgSQ9BS,10,Calvin,8/10,8,puppo,2035,4461,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,Old_English_sheepdog,69.39,otterhound,23.21,West_Highland_white_terrier,1.29
1141,695446424020918272,2016-02-05 03:18:42,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af https://t.co/f9qlKiv39T,10,None,12/10,12,doggo,1766,4297,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,1,basenji,74.89,Cardigan,12.11,Pembroke,11.18
1142,695409464418041856,2016-02-05 00:51:51,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10 https://t.co/lORINwFXIV,10,Bob,10/10,10,,3483,8475,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,pug,99.74,bull_mastiff,0.17,Pekinese,0.03
1143,695314793360662529,2016-02-04 18:35:39,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin https://t.co/ioFy0cmK03,10,Colin,10/10,10,,1411,3543,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,Maltese_dog,67.85,Lhasa,12.5,Pekinese,4.9
1144,695095422348574720,2016-02-04 04:03:57,This is just a beautiful pupper good shit evolution. 12/10 https://t.co/2L8pI0Z2Ib,10,just,12/10,12,pupper,595,2577,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,1,papillon,22.78,Chihuahua,21.81,Border_collie,9.35
1145,695074328191332352,2016-02-04 02:40:08,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt https://t.co/dH3GzcjCtQ,10,Lorenzo,11/10,11,pupper,1065,2774,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,Shih-Tzu,51.01,Tibetan_terrier,7.2,Lhasa,6.92
1147,695051054296211456,2016-02-04 01:07:39,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10 https://t.co/vityMwPKKi",10,Brian,6/10,6,,770,2597,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,Boston_bull,76.15,pug,7.54,Chihuahua,4.16
1151,694352839993344000,2016-02-02 02:53:12,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10 https://t.co/6NgsQJuSBJ,10,Oliviér,10/10,10,,598,1984,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,Australian_terrier,40.79,Yorkshire_terrier,32.82,silky_terrier,10.84
1152,694329668942569472,2016-02-02 01:21:07,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper https://t.co/oToIkYnEGn,10,Grady,9/10,9,pupper,489,1952,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,boxer,99.01,bull_mastiff,0.74,Saint_Bernard,0.16
1153,694206574471057408,2016-02-01 17:11:59,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10 https://t.co/Sd4qAdSRqI",10,None,10/10,10,,1984,4071,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,1,Shih-Tzu,35.25,toy_poodle,15.57,Maltese_dog,11.67
1155,694001791655137281,2016-02-01 03:38:15,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10 https://t.co/YoII7tWXMT,10,Chester,11/10,11,floofer,996,3324,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,Pembroke,77.0,Cardigan,22.92,Chihuahua,0.02
1156,693942351086120961,2016-01-31 23:42:03,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior https://t.co/LCA6Fr3X2M,10,Kobe,10/10,10,,357,1702,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,groenendael,55.08,Norwegian_elkhound,15.48,schipperke,8.08
1158,693642232151285760,2016-01-31 03:49:30,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly https://t.co/6BS9XEip9a,10,Freddery,9/10,9,,402,2482,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,Scottish_deerhound,11.19,bluetick,7.43,German_short-haired_pointer,6.7
1159,693629975228977152,2016-01-31 03:00:47,This pupper is afraid of its own feet. 12/10 would comfort https://t.co/Tn9Mp0oPoJ,10,None,12/10,12,pupper,774,2393,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,1,pug,84.2,French_bulldog,6.98,Boston_bull,3.87
1160,693622659251335168,2016-01-31 02:31:43,When you keepin the popcorn bucket in your lap and she reach for some... 10/10 https://t.co/a1IrjaID3X,10,None,10/10,10,,362,1506,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,1,malamute,44.93,Siberian_husky,38.51,Eskimo_dog,16.35
1164,693262851218264065,2016-01-30 02:41:58,I hope you guys enjoy this beautiful snowy pupper as much as I did. 11/10 https://t.co/DYUsHtL2aR,10,None,11/10,11,pupper,484,2153,https://pbs.twimg.com/media/CZ724fDUYAAytS-.jpg,1,golden_retriever,98.93,Labrador_retriever,0.79,kuvasz,0.07
1165,693231807727280129,2016-01-30 00:38:37,"This is Bodie. He's not proud of what he did, but it needed to be done. 9/10 eight days was a pretty good streak tbh https://t.co/bpZsGMqVVP",10,Bodie,9/10,9,,721,2810,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,vizsla,87.64,Chesapeake_Bay_retriever,7.84,Rhodesian_ridgeback,3.22
1166,693155686491000832,2016-01-29 19:36:08,This is Dunkin. He can only see when he's wet (tragic). 12/10 future heartbreaker https://t.co/At8Kxc5H9U,10,Dunkin,12/10,12,,3127,7705,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,Shih-Tzu,69.75,Lhasa,20.02,Tibetan_terrier,9.1
1167,693109034023534592,2016-01-29 16:30:45,"""Thank you friend that was a swell petting"" 11/10 (vid by @MatthewjamesMac) https://t.co/NY3cPAZAIM",10,None,11/10,11,,594,1672,https://pbs.twimg.com/ext_tw_video_thumb/693108992730632192/pu/img/ncJQQZf3eroMSF12.jpg,1,cocker_spaniel,74.0,Welsh_springer_spaniel,8.87,golden_retriever,4.75
1169,692919143163629568,2016-01-29 03:56:12,Please only send in dogs. Don't submit other things like this pic of Kenny Chesney in a bathtub. Thank you. 9/10 https://t.co/TMpDHHGspy,10,None,9/10,9,,733,2619,https://pbs.twimg.com/media/CZ2-SRiWcAIjuM5.jpg,1,Saint_Bernard,61.26,English_springer,26.97,boxer,4.87
1170,692905862751522816,2016-01-29 03:03:25,This is Wally. He's being abducted by aliens. 10/10 poor pupper https://t.co/EiF659Bgjn,10,Wally,10/10,10,pupper,847,2370,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,Mexican_hairless,16.26,Doberman,15.63,Rhodesian_ridgeback,8.15
1171,692901601640583168,2016-01-29 02:46:29,"""Fuck the system"" 10/10 https://t.co/N0OADmCnVV",10,None,10/10,10,,587,1719,https://pbs.twimg.com/media/CZ2uU37UcAANzmK.jpg,1,soft-coated_wheaten_terrier,40.35,cocker_spaniel,13.52,golden_retriever,8.87
1172,692894228850999298,2016-01-29 02:17:12,Meet Tupawc. He's actually a Christian rapper. Doesn't even understand the concept of dollar signs. 10/10 great guy https://t.co/mCqgtqLDCW,10,Tupawc,10/10,10,,774,2208,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1,German_short-haired_pointer,87.7,bluetick,3.66,basset,1.78
1174,692752401762250755,2016-01-28 16:53:37,"""Hello yes could I get one pupper to go please thank you""
Both 13/10 https://t.co/kYWcXbluUu",10,None,13/10,13,pupper,3538,6650,https://pbs.twimg.com/tweet_video_thumb/CZ0mhduWkAICSGe.png,1,Samoyed,47.13,Siberian_husky,15.88,Eskimo_dog,13.87
1175,692568918515392513,2016-01-28 04:44:32,This is Chester. He's been guarding this pumpkin since October. Dedicated af. Hat is nifty as hell. 12/10 would snug https://t.co/CFMjsn3P6B,10,Chester,12/10,12,,1489,4257,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2,golden_retriever,63.68,Labrador_retriever,16.34,Pekinese,4.56
1176,692535307825213440,2016-01-28 02:30:58,This is Amber. She's a Fetty Woof. 10/10 would pet in a heartbeat https://t.co/Dt360V2MYI,10,Amber,10/10,10,,1324,3080,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,pug,41.31,French_bulldog,19.99,Chihuahua,8.2
1179,692187005137076224,2016-01-27 03:26:56,This is a rare Arctic Wubberfloof. Unamused by the happenings. No longer has the appetites. 12/10 would totally hug https://t.co/krvbacIX0N,10,None,12/10,12,floofer,790,2474,https://pbs.twimg.com/media/CZskaEIWIAUeTr5.jpg,2,Siberian_husky,81.06,malamute,11.97,Eskimo_dog,2.93
1184,691756958957883396,2016-01-25 22:58:05,"THE BRITISH ARE COMING
THE BRITISH ARE COMING
10/10 https://t.co/frGWV7IP6J",10,None,10/10,10,,969,2780,https://pbs.twimg.com/media/CZmdSD8UcAAnY5R.jpg,1,Saint_Bernard,34.26,boxer,28.91,Pembroke,7.65
1186,691483041324204033,2016-01-25 04:49:38,When bae says they can't go out but you see them with someone else that same night. 5/10 &amp; 10/10 for heartbroken pup https://t.co/aenk0KpoWM,10,None,5/10,5,puppo,549,2329,https://pbs.twimg.com/media/CZikKBIWYAA40Az.jpg,1,bloodhound,88.62,black-and-tan_coonhound,7.74,Gordon_setter,0.98
1187,691459709405118465,2016-01-25 03:16:56,Say hello to Leo. He's a Fallopian Puffalope. Precious af. 12/10 would cuddle https://t.co/LZEi0DpRsH,10,Leo,12/10,12,,1109,3954,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,1,Shetland_sheepdog,55.12,collie,23.25,Border_collie,9.52
1188,691444869282295808,2016-01-25 02:17:57,This is Bailey. She likes flowers. 12/10 https://t.co/YBENhr24FV,10,Bailey,12/10,12,,827,2581,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2,Bernese_mountain_dog,76.76,Border_collie,8.58,EntleBucher,4.38
1189,691416866452082688,2016-01-25 00:26:41,I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,10,None,13/10,13,,7431,18865,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,1,Lakeland_terrier,53.01,Irish_terrier,19.73,Airedale,8.25
1190,691321916024623104,2016-01-24 18:09:23,This is Molly. She's a Peruvian Niddlewog. Loves her new hat. 11/10 would totally pet https://t.co/g4fiS8A9Ab,10,Molly,11/10,11,,639,2517,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,Rottweiler,50.9,German_shepherd,20.79,kelpie,9.44
1193,690959652130045952,2016-01-23 18:09:53,This golden is happy to refute the soft mouth egg test. Not a fan of sweeping generalizations. 11/10 #notallpuppers https://t.co/DgXYBDMM3E,10,None,11/10,11,pupper,1214,3494,https://pbs.twimg.com/media/CZbIIM-WkAIPClg.jpg,2,golden_retriever,86.3,Labrador_retriever,4.49,Saluki,1.25
